CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Class,Churn_Status,Lifecycle_Segment
15573,31,2,607.45,4,3,3,433,Active,Average Mid-Tier Core
15574,177,4,702.25,2,4,3,243,Churned,At Risk / High-Value Lapsing
15576,37,1,940.6700000000001,3,1,3,313,Active,New / Recent Trialist
15577,150,3,258.88,2,3,2,232,Churned,At Risk / High-Value Lapsing
15578,161,1,127.1,2,1,1,211,Churned,Hibernating / Lost
15579,68,2,348.6,3,3,2,332,Active,Average Mid-Tier Core
15581,120,13,3679.9700000000003,2,5,5,255,Churned,At Risk / High-Value Lapsing
15582,24,3,682.9100000000001,4,3,3,433,Active,Average Mid-Tier Core
15584,23,4,725.11,4,4,3,443,Active,Average Mid-Tier Core
15585,176,1,455.3,2,1,2,212,Churned,Hibernating / Lost
15587,49,4,913.6800000000001,3,4,3,343,Active,Average Mid-Tier Core
15589,255,3,478.53000000000003,1,3,2,132,Churned,At Risk / High-Value Lapsing
15592,46,1,388.58,3,1,2,312,Active,New / Recent Trialist
15593,70,1,199.8,3,1,1,311,Active,New / Recent Trialist
15594,15,5,1771.78,4,4,4,444,Active,VIP / Core Loyalist
15596,100,5,1406.59,2,4,4,244,Churned,At Risk / High-Value Lapsing
15597,34,1,324.57,3,1,2,312,Active,New / Recent Trialist
15598,52,1,240.68,3,1,1,311,Active,New / Recent Trialist
15599,26,2,761.74,4,3,3,433,Active,Average Mid-Tier Core
15601,10,14,6776.56,5,5,5,555,Active,VIP / Core Loyalist
15602,7,9,1297.8700000000001,5,5,4,554,Active,VIP / Core Loyalist
15603,78,1,48.480000000000004,2,1,1,211,Active,Hibernating / Lost
15604,51,1,216.39,3,1,1,311,Active,New / Recent Trialist
15605,35,5,1198.23,3,4,4,344,Active,Average Mid-Tier Core
15606,60,9,2920.16,3,5,5,355,Active,Average Mid-Tier Core
15607,336,1,104.76,1,1,1,111,Churned,Hibernating / Lost
15608,27,4,1093.68,4,4,4,444,Active,VIP / Core Loyalist
15609,183,1,298.48,1,1,2,112,Churned,Hibernating / Lost
15610,51,1,112.46000000000001,3,1,1,311,Active,New / Recent Trialist
15611,9,13,1591.45,5,5,4,554,Active,VIP / Core Loyalist
15612,35,2,195.15,3,3,1,331,Active,Average Mid-Tier Core
15615,9,23,10399.74,5,5,5,555,Active,VIP / Core Loyalist
15618,32,4,776.851,4,4,3,443,Active,Average Mid-Tier Core
15619,10,1,336.40000000000003,5,1,2,512,Active,New / Recent Trialist
15620,56,3,1553.18,3,3,4,334,Active,Average Mid-Tier Core
15621,3,4,1293.03,5,4,4,544,Active,VIP / Core Loyalist
15622,42,9,3709.56,3,5,5,355,Active,Average Mid-Tier Core
15623,140,1,301.03,2,1,2,212,Churned,Hibernating / Lost
15624,116,4,588.13,2,4,3,243,Churned,At Risk / High-Value Lapsing
15625,103,4,1534.26,2,4,4,244,Churned,At Risk / High-Value Lapsing
15626,74,2,675.8,2,3,3,233,Active,At Risk / High-Value Lapsing
15628,4,9,2870.2400000000002,5,5,5,555,Active,VIP / Core Loyalist
15630,44,2,1186.35,3,3,4,334,Active,Average Mid-Tier Core
15632,15,8,3285.31,4,5,5,455,Active,VIP / Core Loyalist
15634,16,1,243.55,4,1,1,411,Active,New / Recent Trialist
15636,89,2,724.76,2,3,3,233,Active,At Risk / High-Value Lapsing
15637,52,1,223.36,3,1,1,311,Active,New / Recent Trialist
15639,133,1,425.32,2,1,2,212,Churned,Hibernating / Lost
15640,3,15,12515.66,5,5,5,555,Active,VIP / Core Loyalist
15641,104,4,1887.2,2,4,4,244,Churned,At Risk / High-Value Lapsing
15643,191,3,664.0,1,3,3,133,Churned,At Risk / High-Value Lapsing
15644,165,4,813.0,2,4,3,243,Churned,At Risk / High-Value Lapsing
15645,18,1,612.01,4,1,3,413,Active,New / Recent Trialist
15646,157,3,447.64000000000004,2,3,2,232,Churned,At Risk / High-Value Lapsing
15648,203,2,657.35,1,3,3,133,Churned,At Risk / High-Value Lapsing
15649,335,2,816.0,1,3,3,133,Churned,At Risk / High-Value Lapsing
15651,36,3,646.3,3,3,3,333,Active,Average Mid-Tier Core
15652,90,1,337.74,2,1,2,212,Active,Hibernating / Lost
15653,92,2,877.4399999999999,2,3,3,233,Churned,At Risk / High-Value Lapsing
15654,8,2,922.53,5,3,3,533,Active,Average Mid-Tier Core
15655,242,1,560.67,1,1,3,113,Churned,Hibernating / Lost
15656,44,4,748.5,3,4,3,343,Active,Average Mid-Tier Core
15657,22,1,30.0,4,1,1,411,Active,New / Recent Trialist
15658,189,5,1024.1000000000001,1,4,4,144,Churned,At Risk / High-Value Lapsing
15659,43,1,306.45,3,1,2,312,Active,New / Recent Trialist
15660,24,9,1600.86,4,5,4,454,Active,VIP / Core Loyalist
15661,316,2,309.8,1,3,2,132,Churned,At Risk / High-Value Lapsing
15663,105,1,138.14,2,1,1,211,Churned,Hibernating / Lost
15664,50,1,386.43,3,1,2,312,Active,New / Recent Trialist
15665,167,2,2242.01,2,3,5,235,Churned,At Risk / High-Value Lapsing
15667,39,1,301.32,3,1,2,312,Active,New / Recent Trialist
15668,217,1,76.32000000000001,1,1,1,111,Churned,Hibernating / Lost
15669,39,4,684.34,3,4,3,343,Active,Average Mid-Tier Core
15670,296,1,173.05,1,1,1,111,Churned,Hibernating / Lost
15671,18,7,2657.13,4,5,5,455,Active,VIP / Core Loyalist
15673,87,4,2881.02,2,4,5,245,Active,At Risk / High-Value Lapsing
15674,72,5,2446.6,2,4,5,245,Active,At Risk / High-Value Lapsing
15675,80,3,323.69,2,3,2,232,Active,At Risk / High-Value Lapsing
15676,18,3,3435.76,4,3,5,435,Active,Average Mid-Tier Core
15677,48,1,657.23,3,1,3,313,Active,New / Recent Trialist
15678,52,1,352.7,3,1,2,312,Active,New / Recent Trialist
15679,23,4,781.28,4,4,3,443,Active,Average Mid-Tier Core
15680,8,3,1333.68,5,3,4,534,Active,Average Mid-Tier Core
15681,24,5,1426.16,4,4,4,444,Active,VIP / Core Loyalist
15683,116,1,193.75,2,1,1,211,Churned,Hibernating / Lost
15687,8,9,2993.1,5,5,5,555,Active,VIP / Core Loyalist
15689,119,2,254.1,2,3,2,232,Churned,At Risk / High-Value Lapsing
15690,3,2,239.76,5,3,1,531,Active,Average Mid-Tier Core
15691,251,1,136.8,1,1,1,111,Churned,Hibernating / Lost
15692,27,1,191.04,4,1,1,411,Active,New / Recent Trialist
15694,0,14,6479.4,5,5,5,555,Active,VIP / Core Loyalist
15695,266,2,409.98,1,3,2,132,Churned,At Risk / High-Value Lapsing
15696,32,8,2736.46,4,5,5,455,Active,VIP / Core Loyalist
15699,17,1,309.65,4,1,2,412,Active,New / Recent Trialist
15700,171,2,696.68,2,3,3,233,Churned,At Risk / High-Value Lapsing
15701,1,4,1542.14,5,4,4,544,Active,VIP / Core Loyalist
15703,264,1,211.5,1,1,1,111,Churned,Hibernating / Lost
15704,139,4,2293.62,2,4,5,245,Churned,At Risk / High-Value Lapsing
15705,200,1,143.1,1,1,1,111,Churned,Hibernating / Lost
15706,63,4,1060.56,3,4,4,344,Active,Average Mid-Tier Core
15707,34,4,945.58,3,4,4,344,Active,Average Mid-Tier Core
15708,40,7,3364.2400000000002,3,5,5,355,Active,Average Mid-Tier Core
15709,283,1,133.25,1,1,1,111,Churned,Hibernating / Lost
15712,8,5,1072.3600000000001,5,4,4,544,Active,VIP / Core Loyalist
15713,142,2,356.7,2,3,2,232,Churned,At Risk / High-Value Lapsing
15714,11,2,330.88,5,3,2,532,Active,Average Mid-Tier Core
15716,145,4,1118.81,2,4,4,244,Churned,At Risk / High-Value Lapsing
15717,233,1,150.3,1,1,1,111,Churned,Hibernating / Lost
15719,32,13,5045.61,4,5,5,455,Active,VIP / Core Loyalist
15720,23,1,598.73,4,1,3,413,Active,New / Recent Trialist
15721,11,1,507.08,5,1,3,513,Active,New / Recent Trialist
15722,35,5,2222.56,3,4,5,345,Active,Average Mid-Tier Core
15723,364,1,203.1,1,1,1,111,Churned,Hibernating / Lost
15724,200,2,218.25,1,3,1,131,Churned,At Risk / High-Value Lapsing
15725,14,1,415.25,4,1,2,412,Active,New / Recent Trialist
15727,16,7,5178.96,4,5,5,455,Active,VIP / Core Loyalist
15729,212,1,85.0,1,1,1,111,Churned,Hibernating / Lost
15730,65,3,1120.88,3,3,4,334,Active,Average Mid-Tier Core
15732,211,2,294.12,1,3,2,132,Churned,At Risk / High-Value Lapsing
15733,282,1,162.3,1,1,1,111,Churned,Hibernating / Lost
15734,114,2,1339.45,2,3,4,234,Churned,At Risk / High-Value Lapsing
15737,14,8,1205.1200000000001,4,5,4,454,Active,VIP / Core Loyalist
15738,18,16,4812.42,4,5,5,455,Active,VIP / Core Loyalist
15739,65,1,449.12,3,1,2,312,Active,New / Recent Trialist
15740,48,1,154.88,3,1,1,311,Active,New / Recent Trialist
15743,15,4,784.46,4,4,3,443,Active,Average Mid-Tier Core
15744,77,1,34.8,2,1,1,211,Active,Hibernating / Lost
15745,18,4,1094.59,4,4,4,444,Active,VIP / Core Loyalist
15746,133,1,196.88,2,1,1,211,Churned,Hibernating / Lost
15747,12,3,974.04,5,3,4,534,Active,Average Mid-Tier Core
15748,39,1,149.31,3,1,1,311,Active,New / Recent Trialist
15749,234,3,44534.3,1,3,5,135,Churned,At Risk / High-Value Lapsing
15750,2,8,2465.48,5,5,5,555,Active,VIP / Core Loyalist
15752,39,7,2637.38,3,5,5,355,Active,Average Mid-Tier Core
15753,304,1,79.2,1,2,1,121,Churned,Hibernating / Lost
15754,50,3,458.57,3,3,2,332,Active,Average Mid-Tier Core
15755,9,6,2364.25,5,5,5,555,Active,VIP / Core Loyalist
15756,60,4,532.96,3,4,3,343,Active,Average Mid-Tier Core
15757,65,2,714.42,3,3,3,333,Active,Average Mid-Tier Core
15758,24,1,205.25,4,2,1,421,Active,Average Mid-Tier Core
15759,217,3,253.04,1,4,2,142,Churned,At Risk / High-Value Lapsing
15762,64,2,583.75,3,3,3,333,Active,Average Mid-Tier Core
15763,31,2,1086.92,4,3,4,434,Active,Average Mid-Tier Core
15764,87,6,3279.97,2,5,5,255,Active,At Risk / High-Value Lapsing
15766,63,1,315.06,3,2,2,322,Active,Average Mid-Tier Core
15768,115,3,621.8299999999999,2,4,3,243,Churned,At Risk / High-Value Lapsing
15769,6,26,56252.72,5,5,5,555,Active,VIP / Core Loyalist
15773,5,1,635.6800000000001,5,2,3,523,Active,Average Mid-Tier Core
15774,68,1,270.8,3,2,2,322,Active,Average Mid-Tier Core
15775,244,1,104.9,1,2,1,121,Churned,Hibernating / Lost
15776,132,1,241.62,2,2,1,221,Churned,Hibernating / Lost
15777,240,4,1047.11,1,4,4,144,Churned,At Risk / High-Value Lapsing
15780,183,3,475.28000000000003,1,4,2,142,Churned,At Risk / High-Value Lapsing
15781,24,3,345.46,4,4,2,442,Active,Average Mid-Tier Core
15782,9,3,2614.7400000000002,5,4,5,545,Active,VIP / Core Loyalist
15783,10,1,246.3,5,2,1,521,Active,Average Mid-Tier Core
15785,32,5,2328.9700000000003,4,4,5,445,Active,VIP / Core Loyalist
15786,45,3,4932.2,3,4,5,345,Active,Average Mid-Tier Core
15787,25,3,948.05,4,4,4,444,Active,VIP / Core Loyalist
15789,357,1,351.3,1,2,2,122,Churned,Hibernating / Lost
15790,9,1,220.85,5,2,1,521,Active,Average Mid-Tier Core
15791,43,2,1612.69,3,3,4,334,Active,Average Mid-Tier Core
15793,14,3,965.61,4,4,4,444,Active,VIP / Core Loyalist
15795,149,1,610.01,2,2,3,223,Churned,Hibernating / Lost
15796,0,8,2711.56,5,5,5,555,Active,VIP / Core Loyalist
15797,112,4,2207.4,2,4,5,245,Churned,At Risk / High-Value Lapsing
15799,75,3,884.14,2,4,3,243,Active,At Risk / High-Value Lapsing
15800,106,2,699.08,2,3,3,233,Churned,At Risk / High-Value Lapsing
15801,45,3,1063.95,3,4,4,344,Active,Average Mid-Tier Core
15802,142,1,451.42,2,2,2,222,Churned,Hibernating / Lost
15803,50,1,415.82000000000005,3,2,2,322,Active,Average Mid-Tier Core
15804,0,13,4206.39,5,5,5,555,Active,VIP / Core Loyalist
15805,22,17,5528.4800000000005,4,5,5,455,Active,VIP / Core Loyalist
15806,45,3,784.58,3,4,3,343,Active,Average Mid-Tier Core
15807,49,3,903.9,3,4,3,343,Active,Average Mid-Tier Core
15808,305,4,3734.9700000000003,1,4,5,145,Churned,At Risk / High-Value Lapsing
15809,35,5,515.77,3,4,3,343,Active,Average Mid-Tier Core
15810,78,4,1391.98,2,4,4,244,Active,At Risk / High-Value Lapsing
15811,21,6,2218.62,4,5,5,455,Active,VIP / Core Loyalist
15812,106,5,1801.14,2,4,4,244,Churned,At Risk / High-Value Lapsing
15813,207,2,1303.9099999999999,1,3,4,134,Churned,At Risk / High-Value Lapsing
15814,16,4,1945.33,4,4,4,444,Active,VIP / Core Loyalist
15815,63,5,2100.6,3,4,5,345,Active,Average Mid-Tier Core
15819,48,4,1905.45,3,4,4,344,Active,Average Mid-Tier Core
15820,319,1,206.98,1,2,1,121,Churned,Hibernating / Lost
15821,43,2,570.96,3,3,3,333,Active,Average Mid-Tier Core
15822,2,2,885.47,5,3,3,533,Active,Average Mid-Tier Core
15823,371,1,15.0,1,2,1,121,Churned,Hibernating / Lost
15825,171,1,532.94,2,2,3,223,Churned,Hibernating / Lost
15826,55,3,1654.31,3,4,4,344,Active,Average Mid-Tier Core
15827,72,14,1836.0900000000001,2,5,4,254,Active,At Risk / High-Value Lapsing
15829,98,2,636.14,2,3,3,233,Churned,At Risk / High-Value Lapsing
15830,37,1,576.0,3,2,3,323,Active,Average Mid-Tier Core
15831,57,3,801.76,3,4,3,343,Active,Average Mid-Tier Core
15832,253,1,836.79,1,2,3,123,Churned,Hibernating / Lost
15834,69,4,2233.75,3,4,5,345,Active,Average Mid-Tier Core
15835,43,4,954.09,3,4,4,344,Active,Average Mid-Tier Core
15836,49,1,137.37,3,2,1,321,Active,Average Mid-Tier Core
15837,64,1,391.98,3,2,2,322,Active,Average Mid-Tier Core
15838,10,19,33643.08,5,5,5,555,Active,VIP / Core Loyalist
15839,32,3,1048.49,4,4,4,444,Active,VIP / Core Loyalist
15840,58,2,355.56,3,3,2,332,Active,Average Mid-Tier Core
15841,72,4,1224.06,2,4,4,244,Active,At Risk / High-Value Lapsing
15843,303,1,118.95000000000002,1,2,1,121,Churned,Hibernating / Lost
15844,45,1,130.73999999999998,3,2,1,321,Active,Average Mid-Tier Core
15845,17,8,3711.77,4,5,5,455,Active,VIP / Core Loyalist
15847,37,2,389.27,3,3,2,332,Active,Average Mid-Tier Core
15850,18,2,238.85,4,3,1,431,Active,Average Mid-Tier Core
15852,186,2,160.71,1,3,1,131,Churned,At Risk / High-Value Lapsing
15853,51,1,110.8,3,2,1,321,Active,Average Mid-Tier Core
15854,3,12,2974.65,5,5,5,555,Active,VIP / Core Loyalist
15855,136,5,712.24,2,4,3,243,Churned,At Risk / High-Value Lapsing
15856,3,27,16387.57,5,5,5,555,Active,VIP / Core Loyalist
15857,18,1,297.0,4,2,2,422,Active,Average Mid-Tier Core
15858,15,5,1438.85,4,4,4,444,Active,VIP / Core Loyalist
15860,40,8,977.21,3,5,4,354,Active,Average Mid-Tier Core
15861,11,8,3165.36,5,5,5,555,Active,VIP / Core Loyalist
15862,7,4,832.88,5,4,3,543,Active,Average Mid-Tier Core
15863,25,2,68.84,4,3,1,431,Active,Average Mid-Tier Core
15864,21,6,1936.3200000000002,4,5,4,454,Active,VIP / Core Loyalist
15865,40,3,895.13,3,4,3,343,Active,Average Mid-Tier Core
15866,100,1,230.53,2,2,1,221,Churned,Hibernating / Lost
15867,4,15,3812.64,5,5,5,555,Active,VIP / Core Loyalist
15869,276,2,149.64,1,3,1,131,Churned,At Risk / High-Value Lapsing
15870,32,1,354.09000000000003,4,2,2,422,Active,Average Mid-Tier Core
15872,14,2,360.93,4,3,2,432,Active,Average Mid-Tier Core
15874,63,7,4405.88,3,5,5,355,Active,Average Mid-Tier Core
15877,1,2,493.28,5,3,3,533,Active,Average Mid-Tier Core
15880,368,1,343.28000000000003,1,2,2,122,Churned,Hibernating / Lost
15881,311,5,501.39000000000004,1,4,3,143,Churned,At Risk / High-Value Lapsing
15882,198,4,516.36,1,4,3,143,Churned,At Risk / High-Value Lapsing
15883,1,2,396.48,5,3,2,532,Active,Average Mid-Tier Core
15885,92,3,379.35,2,4,2,242,Churned,At Risk / High-Value Lapsing
15886,59,1,181.09,3,2,1,321,Active,Average Mid-Tier Core
15888,80,1,168.31,2,2,1,221,Active,Hibernating / Lost
15889,156,2,446.87,2,3,2,232,Churned,At Risk / High-Value Lapsing
15891,226,1,524.52,1,2,3,123,Churned,Hibernating / Lost
15894,252,2,263.55,1,3,2,132,Churned,At Risk / High-Value Lapsing
15895,149,1,179.17,2,2,1,221,Churned,Hibernating / Lost
15897,193,2,222.05,1,3,1,131,Churned,At Risk / High-Value Lapsing
15898,0,5,1388.88,5,4,4,544,Active,VIP / Core Loyalist
15899,368,1,56.25,1,2,1,121,Churned,Hibernating / Lost
15900,23,1,351.11,4,2,2,422,Active,Average Mid-Tier Core
15901,16,3,363.88,4,4,2,442,Active,Average Mid-Tier Core
15903,9,7,5126.76,5,5,5,555,Active,VIP / Core Loyalist
15904,7,1,164.68,5,2,1,521,Active,Average Mid-Tier Core
15906,19,7,1567.69,4,5,4,454,Active,VIP / Core Loyalist
15907,3,3,967.45,5,4,4,544,Active,VIP / Core Loyalist
15909,173,1,191.94,2,2,1,221,Churned,Hibernating / Lost
15910,0,8,1232.18,5,5,4,554,Active,VIP / Core Loyalist
15912,177,2,264.62,2,3,2,232,Churned,At Risk / High-Value Lapsing
15916,15,8,1528.09,4,5,4,454,Active,VIP / Core Loyalist
15917,247,1,123.1,1,2,1,121,Churned,Hibernating / Lost
15918,190,2,334.23,1,3,2,132,Churned,At Risk / High-Value Lapsing
15919,19,2,639.89,4,3,3,433,Active,Average Mid-Tier Core
15920,153,4,167.5,2,4,1,241,Churned,At Risk / High-Value Lapsing
15921,172,1,336.03000000000003,2,2,2,222,Churned,Hibernating / Lost
15922,372,1,369.5,1,2,2,122,Churned,Hibernating / Lost
15923,372,1,127.08,1,2,1,121,Churned,Hibernating / Lost
15925,193,1,207.15,1,2,1,121,Churned,Hibernating / Lost
15930,66,1,426.63,3,2,2,322,Active,Average Mid-Tier Core
15932,3,8,2495.87,5,5,5,555,Active,VIP / Core Loyalist
15933,20,3,1107.46,4,4,4,444,Active,VIP / Core Loyalist
15935,238,2,416.86,1,3,2,132,Churned,At Risk / High-Value Lapsing
15937,63,1,145.35,3,2,1,321,Active,Average Mid-Tier Core
15938,111,5,404.58,2,4,2,242,Churned,At Risk / High-Value Lapsing
15939,89,15,6115.01,2,5,5,255,Active,At Risk / High-Value Lapsing
15940,310,1,35.8,1,2,1,121,Churned,Hibernating / Lost
15942,133,1,337.44,2,2,2,222,Churned,Hibernating / Lost
15944,276,1,325.1,1,2,2,122,Churned,Hibernating / Lost
15945,364,1,181.0,1,2,1,121,Churned,Hibernating / Lost
15947,82,1,1708.24,2,2,4,224,Active,Hibernating / Lost
15948,7,2,955.24,5,3,4,534,Active,Average Mid-Tier Core
15949,16,2,364.72,4,3,2,432,Active,Average Mid-Tier Core
15950,31,4,1765.51,4,4,4,444,Active,VIP / Core Loyalist
15951,8,2,708.22,5,3,3,533,Active,Average Mid-Tier Core
15952,33,4,806.57,3,4,3,343,Active,Average Mid-Tier Core
15953,14,8,1659.3799999999999,4,5,4,454,Active,VIP / Core Loyalist
15955,23,14,4416.26,4,5,5,455,Active,VIP / Core Loyalist
15957,31,1,428.89,4,2,2,422,Active,Average Mid-Tier Core
15958,73,1,104.35,2,2,1,221,Active,Hibernating / Lost
15963,19,2,470.76,4,3,2,432,Active,Average Mid-Tier Core
15965,16,4,845.64,4,4,3,443,Active,Average Mid-Tier Core
15967,22,2,418.83,4,3,2,432,Active,Average Mid-Tier Core
15969,2,3,666.1,5,4,3,543,Active,Average Mid-Tier Core
15970,303,1,314.1,1,2,2,122,Churned,Hibernating / Lost
15971,17,12,4199.85,4,5,5,455,Active,VIP / Core Loyalist
15973,366,1,307.82000000000005,1,2,2,122,Churned,Hibernating / Lost
15974,38,7,3442.15,3,5,5,355,Active,Average Mid-Tier Core
15975,83,1,371.01,2,2,2,222,Active,Hibernating / Lost
15976,164,2,430.94,2,3,2,232,Churned,At Risk / High-Value Lapsing
15977,16,2,1054.73,4,3,4,434,Active,Average Mid-Tier Core
15978,76,1,1098.78,2,2,4,224,Active,Hibernating / Lost
15980,88,3,2398.86,2,4,5,245,Active,At Risk / High-Value Lapsing
15981,24,8,3408.48,4,5,5,455,Active,VIP / Core Loyalist
15983,21,4,1475.02,4,4,4,444,Active,VIP / Core Loyalist
15984,2,10,2837.67,5,5,5,555,Active,VIP / Core Loyalist
15985,122,2,1142.42,2,3,4,234,Churned,At Risk / High-Value Lapsing
15986,29,1,168.12,4,2,1,421,Active,Average Mid-Tier Core
15987,11,7,1451.28,5,5,4,554,Active,VIP / Core Loyalist
15988,18,1,158.03,4,2,1,421,Active,Average Mid-Tier Core
15990,43,2,792.11,3,3,3,333,Active,Average Mid-Tier Core
15992,3,1,41.989999999999995,5,2,1,521,Active,Average Mid-Tier Core
15993,8,7,2797.57,5,5,5,555,Active,VIP / Core Loyalist
15994,54,1,427.07,3,2,2,322,Active,Average Mid-Tier Core
15996,87,6,1060.68,2,5,4,254,Active,At Risk / High-Value Lapsing
15998,36,5,3089.97,3,4,5,345,Active,Average Mid-Tier Core
16000,2,3,12393.7,5,4,5,545,Active,VIP / Core Loyalist
16003,29,5,2735.37,4,4,5,445,Active,VIP / Core Loyalist
16005,11,4,615.39,5,4,3,543,Active,Average Mid-Tier Core
16006,210,1,101.4,1,2,1,121,Churned,Hibernating / Lost
16007,47,4,1701.94,3,4,4,344,Active,Average Mid-Tier Core
16008,23,3,478.78,4,4,2,442,Active,Average Mid-Tier Core
16009,21,4,992.71,4,4,4,444,Active,VIP / Core Loyalist
16010,245,3,407.5,1,4,2,142,Churned,At Risk / High-Value Lapsing
16011,7,16,3362.71,5,5,5,555,Active,VIP / Core Loyalist
16012,34,3,1415.29,3,4,4,344,Active,Average Mid-Tier Core
16013,3,47,37130.6,5,5,5,555,Active,VIP / Core Loyalist
16014,37,3,662.38,3,4,3,343,Active,Average Mid-Tier Core
16015,3,3,705.39,5,4,3,543,Active,Average Mid-Tier Core
16016,2,8,1508.76,5,5,4,554,Active,VIP / Core Loyalist
16017,46,1,211.88,3,2,1,321,Active,Average Mid-Tier Core
16018,38,2,408.90000000000003,3,3,2,332,Active,Average Mid-Tier Core
16019,46,9,3786.2400000000002,3,5,5,355,Active,Average Mid-Tier Core
16020,16,3,851.01,4,4,3,443,Active,Average Mid-Tier Core
16022,259,1,628.28,1,2,3,123,Churned,Hibernating / Lost
16023,45,3,719.81,3,4,3,343,Active,Average Mid-Tier Core
16024,11,1,251.24,5,2,2,522,Active,Average Mid-Tier Core
16025,29,1,439.65999999999997,4,2,2,422,Active,Average Mid-Tier Core
16026,42,1,236.09,3,2,1,321,Active,Average Mid-Tier Core
16027,91,6,934.62,2,5,3,253,Churned,At Risk / High-Value Lapsing
16029,38,63,81024.84,3,5,5,355,Active,Average Mid-Tier Core
16030,309,1,331.24,1,2,2,122,Churned,Hibernating / Lost
16031,91,2,548.94,2,3,3,233,Churned,At Risk / High-Value Lapsing
16033,5,20,8816.4,5,5,5,555,Active,VIP / Core Loyalist
16034,195,3,437.7,1,4,2,142,Churned,At Risk / High-Value Lapsing
16036,86,2,758.92,2,3,3,233,Active,At Risk / High-Value Lapsing
16037,269,3,855.02,1,4,3,143,Churned,At Risk / High-Value Lapsing
16038,7,3,471.78000000000003,5,4,2,542,Active,Average Mid-Tier Core
16040,64,3,1313.55,3,4,4,344,Active,Average Mid-Tier Core
16041,30,3,3166.4,4,4,5,445,Active,VIP / Core Loyalist
16042,21,5,1197.27,4,4,4,444,Active,VIP / Core Loyalist
16043,37,4,773.99,3,4,3,343,Active,Average Mid-Tier Core
16045,119,4,1340.7,2,4,4,244,Churned,At Risk / High-Value Lapsing
16048,372,2,256.44,1,3,2,132,Churned,At Risk / High-Value Lapsing
16049,39,3,1111.79,3,4,4,344,Active,Average Mid-Tier Core
16050,173,1,137.9,2,2,1,221,Churned,Hibernating / Lost
16052,53,1,362.06,3,2,2,322,Active,Average Mid-Tier Core
16053,32,2,1511.95,4,3,4,434,Active,Average Mid-Tier Core
16054,144,1,783.9,2,2,3,223,Churned,Hibernating / Lost
16055,220,1,134.8,1,2,1,121,Churned,Hibernating / Lost
16056,44,1,664.85,3,2,3,323,Active,Average Mid-Tier Core
16057,15,7,2263.12,4,5,5,455,Active,VIP / Core Loyalist
16059,65,6,1459.8600000000001,3,5,4,354,Active,Average Mid-Tier Core
16062,9,4,1153.62,5,4,4,544,Active,VIP / Core Loyalist
16063,259,1,335.32,1,2,2,122,Churned,Hibernating / Lost
16065,364,1,372.09,1,2,2,122,Churned,Hibernating / Lost
16066,16,5,1521.87,4,4,4,444,Active,VIP / Core Loyalist
16070,21,2,852.15,4,3,3,433,Active,Average Mid-Tier Core
16071,44,1,326.24,3,2,2,322,Active,Average Mid-Tier Core
16072,287,1,584.3199999999999,1,2,3,123,Churned,Hibernating / Lost
